max_car_agents,tolerance,green_light_duration,Run,average_congestion
183,0,2,34796.0,55.651145387208665
110,0,2,34797.0,63.62029828692607
110,0,3,34798.0,59.04631528917374
110,0,2,34799.0,59.39168892016068
138,0,7,34800.0,59.076199113294194
65,0,7,34801.0,62.25774213145952
138,0,7,34802.0,58.23502212173269
138,0,3,34803.0,58.23502212173269
138,0,3,34804.0,61.28406778469794
65,0,3,34805.0,62.25774213145952
65,0,7,34806.0,64.31631383190103
65,0,3,34807.0,57.95246513940727
48,0,4,34808.0,58.04539854024905
155,0,4,34809.0,78.66368914547708
48,0,4,34810.0,63.903319491252155
48,0,6,34811.0,57.26247340315785
48,0,6,34812.0,58.39975595421065
155,0,6,34813.0,55.55497458754186
155,0,4,34814.0,63.13013432578007
155,0,6,34815.0,63.13013432578007
59,0,7,34816.0,56.434882111870955
122,0,7,34817.0,61.47314379808071
59,0,7,34818.0,60.02197691590506
59,0,7,34819.0,57.74240352734573
59,0,7,34820.0,56.12738865944708
122,0,7,34821.0,59.22228286162128
122,0,7,34822.0,67.26963795136773
122,0,7,34823.0,57.26387480220451
149,0,4,34824.0,61.47314379808071
32,0,4,34825.0,57.315439601133455
149,0,4,34826.0,59.50955866277443
149,0,4,34827.0,58.884044338129975
149,0,4,34828.0,60.27397549362295
32,0,4,34829.0,56.434882111870955
32,0,4,34830.0,58.74696797821116
32,0,4,34831.0,56.89910195892322
194,0,6,34832.0,63.903319491252155
167,0,6,34833.0,64.11407683716112
194,0,6,34834.0,59.50955866277443
194,0,2,34835.0,60.97280091159441
194,0,2,34836.0,59.34777702227166
167,0,2,34837.0,56.434882111870955
167,0,6,34838.0,56.434882111870955
167,0,2,34839.0,63.18825332013906
104,0,3,34840.0,60.84822517507019
77,0,3,34841.0,66.88489686906468
104,0,3,34842.0,55.55497458754186
104,0,5,34843.0,61.28406778469794
104,0,5,34844.0,58.39975595421065
77,0,5,34845.0,57.267389540146894
77,0,3,34846.0,58.76058579766547
77,0,5,34847.0,58.39975595421065
81,0,4,34848.0,71.22339601422881
99,0,4,34849.0,58.39975595421065
81,0,4,34850.0,63.2852864920298
81,0,6,34851.0,57.54200970714269
81,0,6,34852.0,81.14941479424579
99,0,6,34853.0,58.543512765190705
99,0,4,34854.0,59.34777702227166
99,0,6,34855.0,61.284072783415624
171,0,7,34856.0,59.39168892016068
189,0,7,34857.0,58.095221049630865
171,0,7,34858.0,62.43605778928486
171,0,3,34859.0,58.09556014468141
171,0,3,34860.0,66.88489686906468
189,0,3,34861.0,57.69134928875288
189,0,7,34862.0,57.69134928875288
189,0,3,34863.0,57.69134928875288
126,0,2,34864.0,76.00933681555821
54,0,2,34865.0,59.733018332525056
126,0,2,34866.0,80.88298302206125
126,0,2,34867.0,59.21094498449227
126,0,2,34868.0,55.44814569017571
54,0,2,34869.0,56.934042997091524
54,0,2,34870.0,58.75513301831826
54,0,2,34871.0,63.2852864920298
36,0,5,34872.0,56.13053462148694
144,0,5,34873.0,65.26570801717129
36,0,5,34874.0,56.434882111870955
36,0,5,34875.0,55.44814569017571
36,0,5,34876.0,57.00381791389669
144,0,5,34877.0,90.30361666822522
144,0,5,34878.0,56.434882111870955
144,0,5,34879.0,61.28169705672191
42,0,4,34880.0,58.39975595421065
71,0,4,34881.0,81.14941479424579
42,0,4,34882.0,62.37797878772681
42,0,3,34883.0,63.18825332013906
42,0,3,34884.0,56.87614853139869
71,0,3,34885.0,62.43605778928486
71,0,4,34886.0,56.71320471488845
71,0,3,34887.0,57.99070563068027
132,0,7,34888.0,57.95246513940727
161,0,7,34889.0,59.31037228854077
132,0,7,34890.0,64.91047117670387
132,0,6,34891.0,62.10128739952071
132,0,6,34892.0,79.70725148420948
161,0,6,34893.0,58.7523161300102
161,0,7,34894.0,60.97280091159441
161,0,6,34895.0,58.7523161300102
177,0,3,34896.0,62.60083565633604
26,0,3,34897.0,61.78640227699937
177,0,3,34898.0,61.756048981080646
177,0,5,34899.0,61.756048981080646
177,0,5,34900.0,59.34777702227166
26,0,5,34901.0,60.84822517507019
26,0,3,34902.0,64.31631383190103
26,0,5,34903.0,61.011085275877974
87,0,6,34904.0,57.17278594328135
116,0,6,34905.0,70.79772691591384
87,0,6,34906.0,57.58682619200043
87,0,2,34907.0,57.58682619200043
87,0,2,34908.0,56.89910195892322
116,0,2,34909.0,63.97278411596403
116,0,6,34910.0,60.31115899283607
116,0,2,34911.0,58.679507044668924
109,0,6,34912.0,58.16168585305291
138,0,6,34913.0,58.7523161300102
109,0,6,34914.0,79.70725148420948
109,0,4,34915.0,59.50955866277443
109,0,4,34916.0,59.04631528917374
138,0,4,34917.0,78.66368914547708
138,0,6,34918.0,78.66368914547708
138,0,4,34919.0,61.95945118234998
199,0,3,34920.0,61.52561225760952
48,0,3,34921.0,61.28406778469794
199,0,3,34922.0,62.66510292674938
199,0,7,34923.0,57.251151916974145
199,0,7,34924.0,66.47420622214753
48,0,7,34925.0,64.46717376489879
48,0,3,34926.0,57.59633469358242
48,0,7,34927.0,64.60012575441061
154,0,5,34928.0,80.88298302206125
183,0,5,34929.0,61.80730738127482
154,0,5,34930.0,59.53960723786544
154,0,5,34931.0,62.911728453566965
154,0,5,34932.0,58.281131841684626
183,0,5,34933.0,62.389170720664126
183,0,5,34934.0,62.389170720664126
183,0,5,34935.0,57.68913665938323
64,0,2,34936.0,57.56597729852797
93,0,2,34937.0,59.04631528917374
64,0,2,34938.0,62.026461495066876
64,0,2,34939.0,63.028563159915194
64,0,2,34940.0,65.3174848878553
93,0,2,34941.0,63.54124298757513
93,0,2,34942.0,59.50955866277443
93,0,2,34943.0,82.7289595495652
53,0,5,34944.0,55.44814569017571
60,0,5,34945.0,64.91047117670387
53,0,5,34946.0,64.91047117670387
53,0,2,34947.0,56.243763472898564
53,0,2,34948.0,76.00933681555821
60,0,2,34949.0,90.65382698377623
60,0,5,34950.0,57.698567358829564
60,0,2,34951.0,74.42431749724177
143,0,2,34952.0,58.7523161300102
150,0,2,34953.0,59.61299577303292
143,0,2,34954.0,57.69134928875288
143,0,5,34955.0,57.315439601133455
143,0,5,34956.0,62.31385168427787
150,0,5,34957.0,60.02197691590506
150,0,2,34958.0,60.02197691590506
150,0,5,34959.0,60.02197691590506
188,0,6,34960.0,63.62029828692607
105,0,6,34961.0,62.37797878772681
188,0,6,34962.0,61.556483586335716
188,0,7,34963.0,58.83149093649446
188,0,7,34964.0,74.42431749724177
105,0,7,34965.0,77.40969680061247
105,0,6,34966.0,55.651145387208665
105,0,7,34967.0,56.71320471488845
98,0,3,34968.0,56.71320471488845
195,0,3,34969.0,57.28819127757928
98,0,3,34970.0,61.011085275877974
98,0,4,34971.0,89.39427360373075
98,0,4,34972.0,61.28406778469794
195,0,4,34973.0,61.52556296630743
195,0,3,34974.0,58.86685974041244
195,0,4,34975.0,63.028563159915194
76,0,2,34976.0,59.9693441958979
172,0,2,34977.0,65.26570801717129
76,0,2,34978.0,71.22339601422881
76,0,3,34979.0,55.61855716183195
76,0,3,34980.0,59.41547796482976
172,0,3,34981.0,55.44814569017571
172,0,2,34982.0,89.39427360373075
172,0,3,34983.0,56.82464001484056
166,0,5,34984.0,60.78916614369035
82,0,5,34985.0,58.62846194002566
166,0,5,34986.0,60.78916614369035
166,0,6,34987.0,56.87614853139869
166,0,6,34988.0,67.52139815106764
82,0,6,34989.0,59.61299577303292
82,0,5,34990.0,57.815699950668744
82,0,6,34991.0,58.74696797821116
121,0,4,34992.0,61.972295440177476
127,0,4,34993.0,56.87614853139869
121,0,4,34994.0,62.998026306564576
121,0,7,34995.0,90.65382698377623
121,0,7,34996.0,62.389170720664126
127,0,7,34997.0,58.403622436991455
127,0,4,34998.0,60.14648021355956
127,0,7,34999.0,63.54124298757513
31,0,7,35000.0,62.998026306564576
37,0,7,35001.0,67.52139815106764
31,0,7,35002.0,80.88298302206125
31,0,4,35003.0,56.76747769687663
31,0,4,35004.0,86.50449027596916
37,0,4,35005.0,61.284072783415624
37,0,7,35006.0,60.767597715594995
37,0,4,35007.0,64.11407683716112
28,0,6,35008.0,71.3376366336887
96,0,6,35009.0,58.403622436991455
28,0,6,35010.0,64.30261718400635
28,0,4,35011.0,75.89022448713986
28,0,4,35012.0,60.97280091159441
96,0,4,35013.0,56.13578410469818
96,0,6,35014.0,57.3309362473597
96,0,4,35015.0,56.76747769687663
118,0,3,35016.0,58.679507044668924
186,0,3,35017.0,62.0277332923828
118,0,3,35018.0,57.56597729852797
118,0,7,35019.0,77.11224205810515
118,0,7,35020.0,56.22506634673913
186,0,7,35021.0,57.9924068386636
186,0,3,35022.0,64.23564891262221
186,0,7,35023.0,60.93646519291658
163,0,7,35024.0,83.92433935473429
51,0,7,35025.0,75.89022448713986
163,0,7,35026.0,60.14648021355956
163,0,5,35027.0,61.47314379808071
163,0,5,35028.0,83.92433935473429
51,0,5,35029.0,57.17278594328135
51,0,7,35030.0,55.651145387208665
51,0,5,35031.0,56.2425283681161
73,0,4,35032.0,67.52139815106764
141,0,4,35033.0,61.556483586335716
73,0,4,35034.0,60.699599784912856
73,0,2,35035.0,58.16168585305291
73,0,2,35036.0,56.12738865944708
141,0,2,35037.0,71.6685504366264
141,0,4,35038.0,59.37611002156582
141,0,2,35039.0,61.47314379808071
95,0,2,35040.0,56.402222429932856
119,0,2,35041.0,57.28819127757928
95,0,2,35042.0,67.12984726130183
95,0,4,35043.0,59.657773873125414
95,0,4,35044.0,58.75448718962947
119,0,4,35045.0,86.50449027596916
119,0,2,35046.0,59.020164444152115
119,0,4,35047.0,60.434896811158126
185,0,5,35048.0,56.89910195892322
29,0,5,35049.0,67.52139815106764
185,0,5,35050.0,56.243763472898564
185,0,7,35051.0,62.026461495066876
185,0,7,35052.0,61.78640227699937
29,0,7,35053.0,62.37797878772681
29,0,5,35054.0,61.28406778469794
29,0,7,35055.0,62.998026306564576
140,0,4,35056.0,58.09556014468141
164,0,4,35057.0,60.699599784912856
140,0,4,35058.0,60.27397549362295
140,0,6,35059.0,57.698567358829564
140,0,6,35060.0,64.31631383190103
164,0,6,35061.0,59.7190726887926
164,0,4,35062.0,60.635039469075295
164,0,6,35063.0,60.635039469075295
50,0,7,35064.0,58.7523161300102
74,0,7,35065.0,67.52139815106764
50,0,7,35066.0,58.62846194002566
50,0,3,35067.0,64.31631383190103
50,0,3,35068.0,59.37611002156582
74,0,3,35069.0,57.95246513940727
74,0,7,35070.0,57.54946485038699
74,0,3,35071.0,59.22228286162128
62,0,3,35072.0,61.47314379808071
40,0,3,35073.0,81.38151662865624
62,0,3,35074.0,58.76058579766547
62,0,2,35075.0,62.389170720664126
62,0,2,35076.0,62.31385168427787
40,0,2,35077.0,81.38151662865624
40,0,3,35078.0,61.972295440177476
40,0,2,35079.0,58.83149093649446
152,0,6,35080.0,81.29583677116675
130,0,6,35081.0,82.7289595495652
152,0,6,35082.0,74.42431749724177
152,0,5,35083.0,71.22339601422881
152,0,5,35084.0,64.91047117670387
130,0,5,35085.0,60.84822517507019
130,0,6,35086.0,63.903319491252155
130,0,5,35087.0,61.756048981080646
197,0,2,35088.0,90.65382698377623
85,0,2,35089.0,67.26963795136773
197,0,2,35090.0,58.953179876567205
197,0,6,35091.0,57.00381791389669
197,0,6,35092.0,58.23502212173269
85,0,6,35093.0,56.243763472898564
85,0,2,35094.0,63.97278411596403
85,0,6,35095.0,56.332022089117366
107,0,5,35096.0,66.88489686906468
175,0,5,35097.0,56.82464001484056
107,0,5,35098.0,57.99070563068027
107,0,3,35099.0,58.96005084143749
107,0,3,35100.0,60.765278673995645
175,0,3,35101.0,79.70725148420948
175,0,5,35102.0,56.332022089117366
175,0,3,35103.0,58.86685974041244
84,0,7,35104.0,58.62846194002566
197,0,7,35105.0,58.62846194002566
84,0,7,35106.0,56.13053462148694
84,0,3,35107.0,56.13053462148694
84,0,3,35108.0,61.73137506711476
197,0,3,35109.0,61.73137506711476
197,0,7,35110.0,63.903319491252155
197,0,3,35111.0,63.903319491252155
174,0,4,35112.0,64.11407683716112
107,0,4,35113.0,64.11407683716112
174,0,4,35114.0,59.657773873125414
174,0,6,35115.0,59.657773873125414
174,0,6,35116.0,59.657773873125414
107,0,6,35117.0,56.12738865944708
107,0,4,35118.0,67.12984726130183
107,0,6,35119.0,67.12984726130183
129,0,5,35120.0,57.698567358829564
152,0,5,35121.0,58.88140676409434
129,0,5,35122.0,58.50715206746257
129,0,7,35123.0,59.076199113294194
129,0,7,35124.0,79.38105022924258
152,0,7,35125.0,57.99070563068027
152,0,5,35126.0,58.83149093649446
152,0,7,35127.0,57.50183448725479
39,0,2,35128.0,71.3376366336887
62,0,2,35129.0,64.31631383190103
39,0,2,35130.0,66.17077210870656
39,0,4,35131.0,61.78640227699937
39,0,4,35132.0,60.765278673995645
62,0,4,35133.0,58.543512765190705
62,0,2,35134.0,58.543512765190705
62,0,4,35135.0,57.267389540146894
33,0,6,35136.0,59.020164444152115
158,0,6,35137.0,78.66368914547708
33,0,6,35138.0,58.39975595421065
33,0,5,35139.0,56.13053462148694
33,0,5,35140.0,63.97278411596403
158,0,5,35141.0,56.13578410469818
158,0,6,35142.0,60.97280091159441
158,0,5,35143.0,58.621164003491344
123,0,3,35144.0,60.765278673995645
68,0,3,35145.0,63.18825332013906
123,0,3,35146.0,62.70710382998922
123,0,2,35147.0,58.543512765190705
123,0,2,35148.0,58.884044338129975
68,0,2,35149.0,62.026461495066876
68,0,3,35150.0,62.43605778928486
68,0,2,35151.0,62.026461495066876
168,0,5,35152.0,61.73137506711476
113,0,5,35153.0,60.02197691590506
168,0,5,35154.0,56.87614853139869
168,0,4,35155.0,56.87614853139869
168,0,4,35156.0,61.47314379808071
113,0,4,35157.0,57.3309362473597
113,0,5,35158.0,56.36779674349526
113,0,4,35159.0,57.95246513940727
78,0,2,35160.0,60.30888098377275
23,0,2,35161.0,60.29348095503696
78,0,2,35162.0,57.68913665938323
78,0,7,35163.0,89.39427360373075
78,0,7,35164.0,62.998026306564576
23,0,7,35165.0,62.803530818474876
23,0,2,35166.0,57.59633469358242
23,0,7,35167.0,62.25774213145952
101,0,4,35168.0,57.74240352734573
46,0,4,35169.0,58.09556014468141
101,0,4,35170.0,57.251151916974145
101,0,5,35171.0,58.44400781528106
101,0,5,35172.0,75.89022448713986
46,0,5,35173.0,58.96005084143749
46,0,4,35174.0,58.403622436991455
46,0,5,35175.0,55.651145387208665
191,0,7,35176.0,58.86685974041244
136,0,7,35177.0,59.04631528917374
191,0,7,35178.0,67.52139815106764
191,0,2,35179.0,56.402222429932856
191,0,2,35180.0,56.402222429932856
136,0,2,35181.0,84.96132460820644
136,0,7,35182.0,90.65382698377623
136,0,2,35183.0,67.52139815106764
146,0,2,35184.0,58.76058579766547
91,0,2,35185.0,81.29583677116675
146,0,2,35186.0,56.2425283681161
146,0,3,35187.0,61.556483586335716
146,0,3,35188.0,56.934042997091524
91,0,3,35189.0,59.53960723786544
91,0,2,35190.0,59.875674399556424
91,0,3,35191.0,60.699599784912856
56,0,5,35192.0,56.434882111870955
181,0,5,35193.0,58.04539854024905
56,0,5,35194.0,58.621164003491344
56,0,6,35195.0,58.884044338129975
56,0,6,35196.0,73.5488835573937
181,0,6,35197.0,61.95945118234998
181,0,5,35198.0,59.7190726887926
181,0,6,35199.0,61.58732958836143
45,0,3,35200.0,55.55497458754186
147,0,3,35201.0,57.74240352734573
45,0,3,35202.0,61.284072783415624
45,0,7,35203.0,55.61855716183195
45,0,7,35204.0,58.679507044668924
147,0,7,35205.0,67.26963795136773
147,0,3,35206.0,56.282299106129344
147,0,7,35207.0,60.767597715594995
135,0,6,35208.0,61.28169705672191
57,0,6,35209.0,57.69134928875288
135,0,6,35210.0,59.58489822847981
135,0,4,35211.0,57.39034064005841
135,0,4,35212.0,58.62846194002566
57,0,4,35213.0,84.96132460820644
57,0,6,35214.0,58.62846194002566
57,0,4,35215.0,56.71320471488845
180,0,4,35216.0,56.22506634673913
192,0,4,35217.0,64.30261718400635
180,0,4,35218.0,62.10128739952071
180,0,3,35219.0,57.54946485038699
180,0,3,35220.0,56.36779674349526
192,0,3,35221.0,55.726885849996656
192,0,4,35222.0,55.726885849996656
192,0,3,35223.0,57.58682619200043
90,0,7,35224.0,57.56597729852797
102,0,7,35225.0,58.75448718962947
90,0,7,35226.0,61.37243753446824
90,0,6,35227.0,61.37243753446824
90,0,6,35228.0,58.62846194002566
102,0,6,35229.0,66.02648589718297
102,0,7,35230.0,58.403622436991455
102,0,6,35231.0,59.875674399556424
67,0,5,35232.0,58.7523161300102
79,0,5,35233.0,59.34777702227166
67,0,5,35234.0,61.28169705672191
67,0,7,35235.0,65.3174848878553
67,0,7,35236.0,59.020164444152115
79,0,7,35237.0,58.76058579766547
79,0,5,35238.0,56.12738865944708
79,0,7,35239.0,75.89022448713986
157,0,2,35240.0,59.21094498449227
169,0,2,35241.0,57.251151916974145
157,0,2,35242.0,61.52561225760952
157,0,4,35243.0,58.679507044668924
157,0,4,35244.0,58.679507044668924
169,0,4,35245.0,57.58682619200043
169,0,2,35246.0,58.83149093649446
169,0,4,35247.0,58.83149093649446
112,0,6,35248.0,58.403622436991455
34,0,6,35249.0,60.434896811158126
112,0,6,35250.0,60.02197691590506
112,0,2,35251.0,58.936523445542
112,0,2,35252.0,59.22228286162128
34,0,2,35253.0,61.553516531686725
34,0,6,35254.0,87.91591285834149
34,0,2,35255.0,58.96005084143749
22,0,3,35256.0,67.12984726130183
124,0,3,35257.0,56.934042997091524
22,0,3,35258.0,57.54200970714269
22,0,5,35259.0,58.83149093649446
22,0,5,35260.0,59.37611002156582
124,0,5,35261.0,64.31631383190103
124,0,3,35262.0,59.36245655882981
124,0,5,35263.0,59.22228286162128
22,0,5,35264.0,70.79772691591384
24,0,5,35265.0,67.12984726130183
22,0,5,35266.0,89.39427360373075
22,0,4,35267.0,59.7190726887926
22,0,4,35268.0,56.332022089117366
24,0,4,35269.0,59.733018332525056
24,0,5,35270.0,60.29348095503696
24,0,4,35271.0,66.17077210870656
112,0,2,35272.0,61.95945118234998
114,0,2,35273.0,60.97280091159441
112,0,2,35274.0,59.076199113294194
112,0,7,35275.0,61.28406778469794
112,0,7,35276.0,64.23564891262221
114,0,7,35277.0,56.2425283681161
114,0,2,35278.0,60.84822517507019
114,0,7,35279.0,84.86435241386019
157,0,6,35280.0,56.87614853139869
69,0,6,35281.0,56.12738865944708
157,0,6,35282.0,60.27397549362295
157,0,6,35283.0,64.23564891262221
157,0,6,35284.0,58.09556014468141
69,0,6,35285.0,58.09556014468141
69,0,6,35286.0,58.09556014468141
69,0,6,35287.0,61.011085275877974
67,0,3,35288.0,56.82464001484056
159,0,3,35289.0,58.76058579766547
67,0,3,35290.0,81.14941479424579
67,0,3,35291.0,57.74240352734573
67,0,3,35292.0,63.903319491252155
159,0,3,35293.0,59.37611002156582
159,0,3,35294.0,61.78640227699937
159,0,3,35295.0,56.31911763108957
89,0,3,35296.0,58.16168585305291
181,0,3,35297.0,57.26247340315785
89,0,3,35298.0,61.756048981080646
89,0,3,35299.0,66.02648589718297
89,0,3,35300.0,62.25774213145952
181,0,3,35301.0,57.26247340315785
181,0,3,35302.0,57.26247340315785
181,0,3,35303.0,57.26247340315785
179,0,6,35304.0,57.26247340315785
91,0,6,35305.0,59.36245655882981
179,0,6,35306.0,64.30261718400635
179,0,6,35307.0,69.33046516523723
179,0,6,35308.0,57.315439601133455
91,0,6,35309.0,60.31115899283607
91,0,6,35310.0,60.31115899283607
91,0,6,35311.0,55.651145387208665
134,0,4,35312.0,57.9924068386636
136,0,4,35313.0,61.556483586335716
134,0,4,35314.0,61.28169705672191
134,0,5,35315.0,61.28169705672191
134,0,5,35316.0,58.884044338129975
136,0,5,35317.0,66.02648589718297
136,0,4,35318.0,57.54200970714269
136,0,5,35319.0,79.70725148420948
44,0,7,35320.0,61.95945118234998
46,0,7,35321.0,57.698567358829564
44,0,7,35322.0,86.50449027596916
44,0,2,35323.0,67.26963795136773
44,0,2,35324.0,63.97278411596403
46,0,2,35325.0,58.76058579766547
46,0,7,35326.0,56.82464001484056
46,0,2,35327.0,57.28819127757928
55,0,4,35328.0,57.9924068386636
103,0,4,35329.0,74.6048966993537
55,0,4,35330.0,58.13200597195274
55,0,3,35331.0,57.251151916974145
55,0,3,35332.0,61.553516531686725
103,0,3,35333.0,56.552475458540556
103,0,4,35334.0,58.23502212173269
103,0,3,35335.0,57.3309362473597
145,0,7,35336.0,58.543512765190705
193,0,7,35337.0,58.884044338129975
145,0,7,35338.0,58.281131841684626
145,0,6,35339.0,58.62846194002566
145,0,6,35340.0,59.5482420133824
193,0,6,35341.0,62.803530818474876
193,0,7,35342.0,62.803530818474876
193,0,6,35343.0,59.31037228854077
190,0,2,35344.0,57.74240352734573
58,0,2,35345.0,86.01263237304022
190,0,2,35346.0,86.50449027596916
190,0,7,35347.0,83.92433935473429
190,0,7,35348.0,61.284072783415624
58,0,7,35349.0,64.11407683716112
58,0,2,35350.0,60.97280091159441
58,0,7,35351.0,59.840607144140826
100,0,5,35352.0,56.31911763108957
148,0,5,35353.0,58.75448718962947
100,0,5,35354.0,60.27397549362295
100,0,4,35355.0,62.911728453566965
100,0,4,35356.0,60.27397549362295
148,0,4,35357.0,62.389170720664126
148,0,5,35358.0,56.12738865944708
148,0,4,35359.0,62.389170720664126
78,0,6,35360.0,57.267389540146894
125,0,6,35361.0,59.840607144140826
78,0,6,35362.0,56.402222429932856
78,0,2,35363.0,86.01263237304022
78,0,2,35364.0,59.7190726887926
125,0,2,35365.0,58.96005084143749
125,0,6,35366.0,56.89910195892322
125,0,2,35367.0,58.86685974041244
168,0,3,35368.0,63.903319491252155
35,0,3,35369.0,60.635039469075295
168,0,3,35370.0,59.91973174020054
168,0,5,35371.0,58.13200597195274
168,0,5,35372.0,58.13200597195274
35,0,5,35373.0,56.36779674349526
35,0,3,35374.0,81.14941479424579
35,0,5,35375.0,64.31631383190103
123,0,5,35376.0,60.84822517507019
170,0,5,35377.0,56.05230803682071
123,0,5,35378.0,58.936523445542
123,0,7,35379.0,59.58489822847981
123,0,7,35380.0,59.39168892016068
170,0,7,35381.0,59.657773873125414
170,0,5,35382.0,59.657773873125414
170,0,7,35383.0,57.69134928875288
33,0,2,35384.0,79.38105022924258
80,0,2,35385.0,61.284072783415624
33,0,2,35386.0,67.52139815106764
33,0,4,35387.0,66.02648589718297
33,0,4,35388.0,59.58489822847981
80,0,4,35389.0,57.59633469358242
80,0,2,35390.0,71.22339601422881
80,0,4,35391.0,57.99070563068027
38,0,7,35392.0,84.96132460820644
142,0,7,35393.0,58.679507044668924
38,0,7,35394.0,58.86685974041244
38,0,5,35395.0,58.7523161300102
38,0,5,35396.0,74.42431749724177
142,0,5,35397.0,60.31115899283607
142,0,7,35398.0,60.31115899283607
142,0,5,35399.0,59.5482420133824
128,0,4,35400.0,66.88489686906468
52,0,4,35401.0,55.726885849996656
128,0,4,35402.0,57.26247340315785
128,0,2,35403.0,56.243763472898564
128,0,2,35404.0,64.91047117670387
52,0,2,35405.0,58.7523161300102
52,0,4,35406.0,58.7523161300102
52,0,2,35407.0,58.74696797821116
173,0,6,35408.0,60.14648021355956
187,0,6,35409.0,57.7437561031359
173,0,6,35410.0,58.953179876567205
173,0,4,35411.0,58.953179876567205
173,0,4,35412.0,59.61299577303292
187,0,4,35413.0,58.02349156648183
187,0,6,35414.0,55.55497458754186
187,0,4,35415.0,59.36245655882981
83,0,3,35416.0,60.699599784912856
97,0,3,35417.0,57.46137318864362
83,0,3,35418.0,60.434896811158126
83,0,7,35419.0,59.9693441958979
83,0,7,35420.0,61.47314379808071
97,0,7,35421.0,61.756048981080646
97,0,3,35422.0,63.028563159915194
97,0,7,35423.0,56.243763472898564
106,0,3,35424.0,57.95246513940727
74,0,3,35425.0,60.434896811158126
106,0,3,35426.0,57.46137318864362
106,0,6,35427.0,55.61855716183195
106,0,6,35428.0,56.12738865944708
74,0,6,35429.0,57.99070563068027
74,0,3,35430.0,59.733018332525056
74,0,6,35431.0,55.44814569017571
196,0,6,35432.0,67.12984726130183
164,0,6,35433.0,59.657773873125414
196,0,6,35434.0,58.62846194002566
196,0,3,35435.0,62.31385168427787
196,0,3,35436.0,63.97278411596403
164,0,3,35437.0,60.635039469075295
164,0,6,35438.0,61.5887301454873
164,0,3,35439.0,63.54124298757513
151,0,2,35440.0,55.726885849996656
29,0,2,35441.0,59.37611002156582
151,0,2,35442.0,65.26570801717129
151,0,4,35443.0,65.07614849845945
151,0,4,35444.0,56.13578410469818
29,0,4,35445.0,65.3174848878553
29,0,2,35446.0,58.39975595421065
29,0,4,35447.0,67.12984726130183
61,0,5,35448.0,57.74240352734573
119,0,5,35449.0,82.7289595495652
61,0,5,35450.0,62.37797878772681
61,0,7,35451.0,62.37797878772681
61,0,7,35452.0,62.37797878772681
119,0,7,35453.0,56.87614853139869
119,0,5,35454.0,58.23502212173269
119,0,7,35455.0,66.47420622214753
50,0,2,35456.0,58.543512765190705
176,0,2,35457.0,56.31911763108957
50,0,2,35458.0,58.679507044668924
50,0,6,35459.0,61.78640227699937
50,0,6,35460.0,81.14941479424579
176,0,6,35461.0,58.44400781528106
176,0,2,35462.0,58.83149093649446
176,0,6,35463.0,56.13578410469818
140,0,5,35464.0,57.39034064005841
86,0,5,35465.0,58.679507044668924
140,0,5,35466.0,64.30261718400635
140,0,3,35467.0,61.95945118234998
140,0,3,35468.0,58.543512765190705
86,0,3,35469.0,57.3309362473597
86,0,5,35470.0,62.389170720664126
86,0,3,35471.0,59.39168892016068
185,0,4,35472.0,56.22506634673913
131,0,4,35473.0,57.251151916974145
185,0,4,35474.0,81.14941479424579
185,0,2,35475.0,56.282299106129344
185,0,2,35476.0,59.36245655882981
131,0,2,35477.0,56.05230803682071
131,0,4,35478.0,70.79772691591384
131,0,2,35479.0,58.884044338129975
95,0,7,35480.0,79.70725148420948
41,0,7,35481.0,59.9693441958979
95,0,7,35482.0,58.679507044668924
95,0,5,35483.0,64.46717376489879
95,0,5,35484.0,59.58489822847981
41,0,5,35485.0,58.16168585305291
41,0,7,35486.0,63.54124298757513
41,0,5,35487.0,63.2852864920298
72,0,6,35488.0,56.82464001484056
63,0,6,35489.0,57.17278594328135
72,0,6,35490.0,76.00933681555821
72,0,7,35491.0,56.89910195892322
72,0,7,35492.0,57.69134928875288
63,0,7,35493.0,59.875674399556424
63,0,6,35494.0,58.936523445542
63,0,7,35495.0,57.3309362473597
162,0,3,35496.0,80.88298302206125
153,0,3,35497.0,63.028563159915194
162,0,3,35498.0,61.3447213680496
162,0,4,35499.0,60.765278673995645
162,0,4,35500.0,60.84822517507019
153,0,4,35501.0,57.56597729852797
153,0,3,35502.0,86.01263237304022
153,0,4,35503.0,63.97278411596403
117,0,7,35504.0,58.16168585305291
108,0,7,35505.0,61.972295440177476
117,0,7,35506.0,61.47314379808071
117,0,2,35507.0,62.026461495066876
117,0,2,35508.0,57.26387480220451
108,0,2,35509.0,59.6149273579096
108,0,7,35510.0,59.39168892016068
108,0,2,35511.0,58.76058579766547
27,0,4,35512.0,58.09556014468141
198,0,4,35513.0,57.17278594328135
27,0,4,35514.0,56.82464001484056
27,0,5,35515.0,60.31115899283607
27,0,5,35516.0,59.31037228854077
198,0,5,35517.0,62.803530818474876
198,0,4,35518.0,61.011085275877974
198,0,5,35519.0,57.95246513940727
30,0,2,35520.0,83.92433935473429
117,0,2,35521.0,71.6685504366264
30,0,2,35522.0,59.37611002156582
30,0,5,35523.0,63.62029828692607
30,0,5,35524.0,61.756048981080646
117,0,5,35525.0,58.62846194002566
117,0,2,35526.0,58.953179876567205
117,0,5,35527.0,60.31115899283607
120,0,5,35528.0,63.028563159915194
27,0,5,35529.0,57.267389540146894
120,0,5,35530.0,57.698567358829564
